1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,74,74,74,74,74,61,47,34,21,61,47,34,21,74,74,61,47,34,21,61,74,74,61,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,81,81,81,81,81,81,81,81,67,81,81,67,54,81,81,67,54,81,67,81,81,81,67,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,74,61,48,34,74,61,48,34,74,48,34,74,61,48,74,61,74,74,61,74,74,61,48,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,81,68,54,81,14,1,81,68,54,68,54,81,68,81,81,68,81,81,81,54,41,28,14,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,61,48,35,21,21,8,1,1,75,35,75,61,75,61,75,75,75,75,61,35,21,8,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,68,55,41,28,1,81,68,55,41,41,81,81,81,81,81,81,68,55,41,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,48,35,21,8,8,1,75,61,48,48,75,75,75,75,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,55,41,28,15,81,68,81,68,55,81,68,55,41,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,48,35,21,8,75,61,75,61,48,75,61,48,35,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,55,41,28,81,68,81,68,55,81,68,55,41,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,35,21,8,75,75,61,48,75,75,61,48,35,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,41,28,81,81,55,42,68,81,68,55,42,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
