1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,74,74,74,74,74,61,47,34,21,61,47,34,21,7,21,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,81,81,81,81,81,81,81,81,67,81,67,54,41,27,1,1,1,1,1,1,1,1,81,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,61,48,34,21,21,8,1,1,74,48,34,21,8,1,8,1,1,1,1,1,74,61,48,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,68,54,41,28,1,1,81,68,54,68,54,41,28,14,1,1,1,1,1,54,41,28,14,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,48,35,21,8,8,1,1,1,1,35,21,8,1,1,1,1,1,75,61,35,21,8,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,55,41,28,15,1,81,68,55,41,41,28,15,1,1,1,81,68,55,41,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,35,21,8,1,1,1,1,1,48,21,8,1,1,1,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,41,28,15,1,81,68,55,41,28,81,68,55,41,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,21,8,1,1,1,1,1,1,1,75,61,48,35,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,28,15,1,1,68,55,41,28,81,68,55,41,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,8,1,1,75,1,1,1,75,75,61,48,35,21,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,15,2,1,1,42,28,68,81,68,55,42,28,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
