1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,70,70,70,70,52,34,70,52,34,70,52,70,52,34,16,1,70,1,1,1,1,1,1,1
1,1,1,1,1,1,1,79,61,43,79,79,79,79,79,79,79,79,79,61,79,79,79,43,1,1,1,1,1,1,1
1,1,1,1,1,1,1,70,52,34,17,1,70,17,70,52,70,52,70,70,70,70,52,17,1,1,1,1,1,1,1
1,1,1,1,1,1,1,61,44,79,61,44,26,26,79,79,79,79,79,79,61,44,26,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,53,35,17,70,53,35,35,70,70,70,70,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,44,79,61,79,61,44,79,61,44,26,8,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,35,70,53,70,53,35,70,53,35,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,79,61,79,61,44,79,61,44,26,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,70,70,53,35,70,70,53,35,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,79,44,79,79,79,62,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,53,70,70,53,35,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,79,62,44,26,8,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1
1,1,1,1,1,1,1,70,35,17,1,1,1,1,1,1,1,1,1,1,1,53,35,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,44,26,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1
1,1,1,1,1,1,1,35,17,1,1,1,1,1,1,1,1,1,1,71,53,35,17,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,71,53,36,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
